player_name,game_type,games_count,rating_2_0,ACS,KDRatio,KAST_pct,ADR,total_kills,total_deaths,total_assists
Xeppaa,Regular Season,44,1.0476470588235294,216.7941176470588,1.1807931034482755,0,138.7058823529412,16.294117647058822,15.176470588235293,8.323529411764707
Xeppaa,Playoffs,131,1.049236641221374,212.1908396946565,1.1075546875,0,139.15267175572518,15.229007633587786,15.129770992366412,8.442748091603054
OXY,Regular Season,114,1.020632911392405,217.86746987951807,1.1222083333333333,0,140.21686746987953,15.74698795180723,15.168674698795181,4.795180722891566
OXY,Playoffs,505,0.9602988047808765,210.4831013916501,1.0397255319148937,0,135.38568588469184,15.52286282306163,15.703777335984096,4.664015904572564
