player_name,game_type,games_count,rating_2_0,ACS,KDRatio,KAST_pct,ADR,total_kills,total_deaths,total_assists,total_first_kills,total_first_deaths
TenZ,Regular Season,80,1.07,223.13636363636363,1.2818363636363637,68.34146341463415,139.80701754385964,16.545454545454547,14.348484848484848,4.409090909090909,2.772727272727273,2.0350877192982457
TenZ,Playoffs,275,1.0881761006289308,233.2051282051282,1.257765873015873,73.11320754716981,143.70434782608694,17.156934306569344,14.733576642335766,6.029197080291971,3.029304029304029,2.491304347826087
chronicle,Regular Season,45,1.0896153846153847,218.14705882352942,1.2326521739130434,73.84615384615384,143.41176470588235,15.352941176470589,12.911764705882353,6.323529411764706,1.6176470588235294,1.3823529411764706
chronicle,Playoffs,297,1.1268571428571428,221.2027027027027,1.2875017543859648,74.46666666666667,142.10071942446044,16.216216216216218,13.861486486486486,6.489864864864865,2.189189189189189,1.881294964028777
